folder,class,line,basename
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260809_064016_L27_PalletGHM0809100332_Cavity2_B01BH58_Fail7_Score(0.9997129).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260811_180249_L24_PalletGHM0811221809_Cavity11_B01BFR9_Fail5_Score(0.9525482).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260813_093950_L31_PalletGHM0813141401_Cavity15_B01BGV4_Fail7_Score(0.9963893).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260813_104629_L31_PalletGHE0813152124_Cavity15_B01BGV4_Fail7_Score(0.9998122).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260813_112626_L31_PalletGHK0813160048_Cavity1_B01BGV4_Fail7_Score(0.9995135).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260813_173800_L31_PalletGHC0813220714_Cavity15_B01BGV5_Fail2_Score(0.9153662).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260814_022925_L31_PalletGHO0814070441_Cavity2_B01BGV7_Fail6_Score(0.9747446).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260814_175901_L24_PalletGHK0814221357_Cavity3_B01BFRV_Fail5_Score(0.953575).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260816_070412_L24_PalletGHH0816112016_Cavity12_B01BFS0_Fail7_Score(0.9916398).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260817_060332_L24_PalletGHM0817101829_Cavity10_B01BHW1_Fail3_Score(0.9292851).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260818_180010_L31_PalletGHE0818223516_Cavity15_B01BHQK_Fail7_Score(0.9999993).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260819_031756_L31_PalletGHO0819074928_Cavity8_B01BHQD_Fail7_Score(0.9999581).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260820_055746_L24_PalletGHA0820101107_Cavity13_B01BHWM_Fail7_Score(0.9988897).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260820_071405_L31_PalletGHD0820114820_Cavity14_B01BK90_Fail7_Score(0.9999632).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260820_175635_L24_PalletGHL0820221200_Cavity4_B01BHWS_Fail6_Score(0.9813554).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260821_060454_L24_PalletGHP0821101909_Cavity14_B01BHWW_Fail2_Score(0.9032952).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260821_181459_L31_PalletGHG0821224959_Cavity9_B01BK8K_Fail6_Score(0.9723569).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260821_200541_L31_PalletGHO0822004033_Cavity9_B01BK8K_Fail7_Score(0.9994346).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260821_201714_L31_PalletGHQ0822005055_Cavity15_B01BK8K_Fail2_Score(0.9032701).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260821_222144_L31_PalletGHF0822025630_Cavity14_B01BK8K_Fail3_Score(0.9175668).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260822_003230_L31_PalletGHQ0822050644_Cavity10_B01BK8K_Fail7_Score(0.9999982).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260822_003230_L31_PalletGHQ0822050644_Cavity14_B01BK8K_Fail7_Score(0.9999999).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260822_003230_L31_PalletGHQ0822050644_Cavity2_B01BK8K_Fail7_Score(0.9999996).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260822_003230_L31_PalletGHQ0822050644_Cavity6_B01BK8K_Fail7_Score(0.9999998).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260822_012342_L31_PalletGHL0822055837_Cavity3_B01BK8K_Fail7_Score(0.9894471).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_092823_L31_PalletGHT0824140303_Cavity1_B01BK8V_Fail7_Score(0.9978101).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_092823_L31_PalletGHT0824140303_Cavity3_B01BK8V_Fail7_Score(0.9999334).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_092823_L31_PalletGHT0824140303_Cavity5_B01BK8V_Fail7_Score(0.9989753).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_092823_L31_PalletGHT0824140303_Cavity7_B01BK8V_Fail7_Score(0.9999967).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_094748_L31_PalletGHT0824142312_Cavity5_B01BK8V_Fail7_Score(0.9967186).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_094748_L31_PalletGHT0824142312_Cavity7_B01BK8V_Fail4_Score(0.9348058).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_094748_L31_PalletGHT0824142312_Cavity9_B01BK8V_Fail7_Score(0.9998886).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_095405_L31_PalletGHF0824142931_Cavity11_B01BK8V_Fail3_Score(0.9243791).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260824_095405_L31_PalletGHF0824142931_Cavity7_B01BK8V_Fail4_Score(0.9368719).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260825_060156_L24_PalletGHA0825101508_Cavity13_B01BKK5_Fail7_Score(0.9919668).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260825_083148_L31_PalletGHK0825130630_Cavity14_B01BK8X_Fail7_Score(0.9999053).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260825_083148_L31_PalletGHK0825130630_Cavity9_B01BK8X_Fail7_Score(0.9903972).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260825_092235_L31_PalletGHT0825135749_Cavity12_B01BK8X_Fail4_Score(0.9473972).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260825_215859_L31_PalletGHI0826023316_Cavity10_B01BK9K_Fail7_Score(0.9994531).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260826_055630_L24_PalletGHL0826101211_Cavity10_B01BKKB_Fail3_Score(0.9325241).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L24,20260830_055112_L24_PalletGHM0830100758_Cavity13_B01BLKJ_Fail7_Score(0.9928979).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260831_124324_L31_PalletGHI0831171841_Cavity12_B01BM0S_Fail7_Score(0.9969417).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260901_180122_L31_PalletGHU0901223335_Cavity15_B01BKV9_Fail7_Score(0.9987866).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260902_071029_L31_PalletGHN0902114630_Cavity2_B01BM8Q_Fail7_Score(0.9996794).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L25,20260903_054923_L25_PalletGHN0903101333_Cavity13_B01BLKZ_Fail7_Score(0.9954867).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260903_083251_L27_PalletGHM0903115817_Cavity4_B01BKZX_Fail7_Score(0.9999889).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260903_185707_L27_PalletGHQ0903222220_Cavity7_B01BMCR_Fail7_Score(0.999999).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260904_010749_L27_PalletGHM0904043344_Cavity5_B01BMCS_Fail3_Score(0.9280781).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260905_052902_L31_PalletGHD0905100218_Cavity15_B01BM8L_Fail7_Score(0.9999744).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260905_064714_L27_PalletGHJ0905100956_Cavity7_B01BMCV_Fail6_Score(0.9830164).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260905_173229_L31_PalletGHG0905220435_Cavity12_B01BM8R_Fail7_Score(0.9999948).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260905_173229_L31_PalletGHG0905220435_Cavity15_B01BM8R_Fail7_Score(0.9999994).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260905_173229_L31_PalletGHG0905220435_Cavity3_B01BM8R_Fail7_Score(0.9858751).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260905_173229_L31_PalletGHG0905220435_Cavity6_B01BM8R_Fail6_Score(0.9742289).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_064318_L27_PalletGHB0907100722_Cavity2_B01BMCM_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_195518_L27_PalletGHR0907231708_Cavity2_B01BMCW_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_195518_L27_PalletGHR0907231708_Cavity3_B01BMCW_Fail7_Score(0.9987063).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_195519_L27_PalletGHR0907231708_Cavity10_B01BMCW_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_195519_L27_PalletGHR0907231708_Cavity14_B01BMCW_Fail7_Score(0.9999986).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_195519_L27_PalletGHR0907231708_Cavity15_B01BMCW_Fail5_Score(0.96244).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_195519_L27_PalletGHR0907231708_Cavity9_B01BMCW_Fail7_Score(0.9998562).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_195536_L27_PalletGHT0907231712_Cavity14_B01BMCW_Fail7_Score(0.9995254).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260907_195536_L27_PalletGHT0907231712_Cavity15_B01BMCW_Fail7_Score(0.9999999).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260908_160645_L31_PalletGHH0908203754_Cavity10_B01BM7K_Fail7_Score(0.9999966).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260908_230903_L27_PalletGHS0909023345_Cavity1_B01BMCZ_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L27,20260908_231107_L27_PalletGHK0909023550_Cavity10_B01BMCZ_Fail7_Score(0.9999914).bmp
Updated ICube Categorical Classes 20260915,Missing Lens,L31,20260909_085447_L31_PalletGHD0909133004_Cavity1_B01BM55_Fail7_Score(0.9992799).bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241101_110324_L24_C13_9106.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241101_220255_L24_C11_9870.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241101_223746_L24_C15_9594.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241101_223837_L24_C15_9314.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_004738_L24_C7_9702.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_081018_L24_C4_9693.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_132004_L24_C12_9593.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_135306_L24_C14_9844.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_145237_L24_C1_9403.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_145237_L24_C2_9945.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_170757_L24_C4_9561.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_170757_L24_C5_9504.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_170757_L24_C7_9707.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_170856_L24_C11_9766.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_170856_L24_C12_9372.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_170856_L24_C13_9731.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_170856_L24_C14_9211.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_182951_L24_C11_9740.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_182951_L24_C12_9222.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_232217_L24_C12_9448.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_232217_L24_C2_9553.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_232217_L24_C3_9373.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_232217_L24_C4_9060.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241102_232217_L24_C5_9727.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_030456_L24_C12_9484.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_040159_L24_C1_9095.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_101302_L24_C3_9351.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_141007_L24_C12_9387.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_141007_L24_C13_9696.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_141007_L24_C14_9704.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_141007_L24_C2_9460.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_141007_L24_C4_9233.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_141007_L24_C5_9781.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_151133_L24_C12_9083.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_151133_L24_C14_9003.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_151338_L24_C2_9722.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_172935_L24_C15_9595.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_172935_L24_C4_9151.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_223211_L24_C11_9421.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_223211_L24_C12_9647.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241103_224223_L24_C6_9528.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C10_9097.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C11_9197.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C12_9731.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C14_9540.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C3_9045.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C4_9346.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C5_9219.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C6_9485.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C7_9469.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_020416_L24_C9_9693.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_065352_L24_C10_9196.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_095833_L24_C6_9618.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_095840_L24_C14_9443.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_100035_L24_C10_9145.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_100047_L24_C15_9840.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_100047_L24_C4_9227.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_100336_L24_C9_9457.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_163628_L24_C2_9424.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_163628_L24_C3_9278.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_163628_L24_C4_9126.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241104_180911_L24_C15_9911.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241105_020536_L24_C8_9357.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241105_024512_L24_C12_9112.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241105_051142_L24_C12_9184.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241105_204620_L24_C14_9270.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241105_204620_L24_C15_9449.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241105_204620_L24_C5_9517.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_011937_L24_C10_9398.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_050640_L24_C5_9130.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_062130_L24_C10_9744.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_115114_L24_C13_9158.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_175729_L24_C13_9188.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_175741_L24_C11_9884.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_175741_L24_C15_9554.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_221259_L24_C8_9705.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_221902_L24_C10_9739.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241106_221902_L24_C8_9664.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_041712_L24_C10_9938.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_041712_L24_C12_9842.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_041712_L24_C9_9838.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_075344_L24_C1_9942.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_075344_L24_C2_9882.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_075358_L24_C10_9914.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_075358_L24_C9_9925.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_091635_L24_C12_9886.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_110545_L24_C14_9926.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_140515_L24_C10_9632.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_140515_L24_C13_9865.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_140515_L24_C14_9897.bmp
Updated ICube Categorical Classes 20260915,Missing Primary Package,L24,20241107_140515_L24_C8_9699.bmp
